,Actual Price,Predicted Price,new_host_acceptance_rate,host_is_superhost,room_type,bedrooms,beds,number_of_reviews,availability_365,neighbourhood_cleansed,neighbourhood_group_cleansed,id,latitude,longitude
0,48.0,111.0,0.0,f,Private room,1.0,1.0,0.0,365.0,Marine Parade,Central Region,53910005.0,1.30276,103.90158
1,541.0,326.0,100.0,t,Entire home/apt,1.0,1.0,0.0,266.0,Downtown Core,Central Region,19535251.0,1.28143,103.85232
2,281.0,190.0,100.0,t,Entire home/apt,1.0,1.0,13.0,19.0,Singapore River,Central Region,20234954.0,1.28869,103.84426
3,228.0,182.0,60.0,f,Entire home/apt,1.0,1.0,1.0,347.0,Bukit Merah,Central Region,41077161.0,1.27209,103.83428
4,217.0,85.0,96.0,f,Private room,1.0,1.0,0.0,338.0,Rochor,Central Region,50986261.0,1.30609,103.85188
5,96.0,114.0,13.0,f,Hotel room,1.0,2.0,3.0,360.0,Bedok,East Region,23999596.0,1.30982,103.91233
6,190.0,164.0,96.0,t,Entire home/apt,1.0,1.0,18.0,51.0,Kallang,Central Region,22282038.0,1.29986,103.8851
7,143.0,151.0,96.0,t,Entire home/apt,1.0,2.0,105.0,299.0,Marine Parade,Central Region,30687199.0,1.30508,103.90527
8,33.0,74.0,65.0,f,Shared room,1.0,1.0,6.0,55.0,Rochor,Central Region,8343880.0,1.30362,103.84967
9,120.0,129.0,89.0,t,Entire home/apt,1.0,1.0,0.0,0.0,Kallang,Central Region,38912342.0,1.31246,103.85964
10,120.0,216.0,95.0,f,Entire home/apt,2.0,3.0,2.0,116.0,Novena,Central Region,45839899.0,1.32653,103.84858
11,46.0,57.0,80.0,f,Private room,1.0,1.0,2.0,364.0,Woodlands,North Region,39244281.0,1.44359,103.7943
12,183.0,327.0,61.0,f,Entire home/apt,2.0,2.0,0.0,338.0,Rochor,Central Region,52115953.0,1.30093,103.85153
13,129.0,146.0,91.0,f,Hotel room,1.0,1.0,5.0,121.0,Outram,Central Region,34071208.0,1.2836,103.84368
14,192.0,157.0,99.0,f,Private room,0.0,1.0,7.0,361.0,Rochor,Central Region,48033436.0,1.30469,103.85578
15,30.0,91.0,100.0,f,Private room,1.0,1.0,2.0,180.0,Pasir Ris,East Region,8583021.0,1.37938,103.96355
16,120.0,134.0,89.0,t,Entire home/apt,0.0,0.0,0.0,0.0,Toa Payoh,Central Region,46058403.0,1.33049,103.8677
17,126.0,156.0,100.0,f,Private room,0.0,1.0,0.0,363.0,Outram,Central Region,48019325.0,1.28267,103.84564
18,69.0,95.0,97.0,f,Private room,1.0,1.0,1.0,359.0,Outram,Central Region,33885738.0,1.2841,103.84253
19,152.0,103.0,91.0,f,Private room,1.0,1.0,0.0,121.0,Outram,Central Region,48613065.0,1.28303,103.84497
20,300.0,133.0,91.0,f,Private room,0.0,1.0,1.0,365.0,Hougang,North-East Region,43055185.0,1.36039,103.89105
21,39.0,54.0,97.0,f,Private room,1.0,1.0,1.0,329.0,Geylang,Central Region,26290123.0,1.31489,103.88158
22,34.0,35.0,65.0,f,Shared room,1.0,16.0,43.0,49.0,Kallang,Central Region,17672050.0,1.31157,103.86069
23,152.0,185.0,24.0,f,Entire home/apt,1.0,2.0,5.0,357.0,Novena,Central Region,43934034.0,1.32495,103.8562
24,100.0,90.0,84.0,t,Private room,1.0,1.0,12.0,311.0,Bedok,East Region,8114003.0,1.31855,103.91259
25,111.0,237.0,100.0,t,Entire home/apt,1.0,1.0,0.0,313.0,River Valley,Central Region,45963685.0,1.29557,103.83844
26,120.0,90.0,65.0,f,Private room,1.0,1.0,14.0,90.0,Serangoon,North-East Region,38308020.0,1.37418,103.8722
27,58.0,60.0,64.0,t,Private room,1.0,1.0,34.0,343.0,Jurong West,West Region,7321238.0,1.34265,103.71339
28,78.0,97.0,100.0,t,Private room,1.0,1.0,14.0,364.0,Museum,Central Region,10626378.0,1.29784,103.85038
29,200.0,110.0,88.0,t,Private room,1.0,2.0,1.0,55.0,Bedok,East Region,16149684.0,1.32362,103.9146
30,118.0,172.0,99.0,f,Entire home/apt,1.0,1.0,16.0,84.0,Kallang,Central Region,36808814.0,1.31878,103.85252
31,350.0,199.0,31.0,f,Entire home/apt,1.0,2.0,1.0,364.0,Downtown Core,Central Region,35185817.0,1.297,103.85554
32,179.0,179.0,89.0,t,Entire home/apt,2.0,2.0,1.0,0.0,Downtown Core,Central Region,40692679.0,1.27529,103.84388
33,268.0,298.0,7.0,f,Entire home/apt,3.0,5.0,0.0,365.0,Novena,Central Region,40571374.0,1.32866,103.84302
34,42.0,56.0,0.0,f,Private room,0.0,2.0,141.0,116.0,Bedok,East Region,16502098.0,1.31889,103.91243
35,375.0,240.0,31.0,f,Entire home/apt,1.0,1.0,0.0,353.0,Queenstown,Central Region,42124056.0,1.29749,103.78821
36,200.0,226.0,31.0,f,Entire home/apt,0.0,0.0,1.0,364.0,Outram,Central Region,53244978.0,1.28185,103.84375
37,95.0,83.0,41.0,f,Private room,1.0,1.0,0.0,364.0,Geylang,Central Region,45280147.0,1.31784,103.88605
38,70.0,87.0,0.0,f,Private room,1.0,0.0,0.0,362.0,Kallang,Central Region,42552864.0,1.31428,103.85804
39,195.0,80.0,99.0,f,Private room,1.0,2.0,2.0,364.0,Kallang,Central Region,45583200.0,1.31325,103.86207
40,45.0,71.0,65.0,f,Private room,1.0,1.0,3.0,0.0,Clementi,West Region,23264528.0,1.31112,103.77138
41,150.0,103.0,91.0,f,Private room,1.0,0.0,0.0,121.0,Outram,Central Region,48614070.0,1.28216,103.84268
42,179.0,170.0,96.0,f,Entire home/apt,0.0,1.0,2.0,0.0,Outram,Central Region,37721714.0,1.28338,103.84499
43,24.0,70.0,0.0,f,Private room,1.0,1.0,0.0,0.0,Woodlands,North Region,25856210.0,1.42967,103.7843
44,232.0,107.0,67.0,f,Private room,1.0,1.0,2.0,365.0,Queenstown,Central Region,24025735.0,1.28,103.78772
45,460.0,251.0,41.0,f,Entire home/apt,2.0,2.0,1.0,358.0,Bukit Merah,Central Region,31423642.0,1.291,103.83053
46,185.0,155.0,100.0,f,Hotel room,1.0,1.0,12.0,96.0,Outram,Central Region,34919150.0,1.28345,103.84326
47,135.0,172.0,100.0,f,Entire home/apt,1.0,1.0,0.0,365.0,Clementi,West Region,23968956.0,1.31916,103.76234
48,163.0,170.0,84.0,t,Entire home/apt,0.0,1.0,119.0,359.0,Downtown Core,Central Region,4973227.0,1.28945,103.84879
49,90.0,135.0,0.0,f,Entire home/apt,1.0,1.0,0.0,167.0,Geylang,Central Region,38712337.0,1.31721,103.88849
50,250.0,377.0,100.0,f,Entire home/apt,2.0,4.0,1.0,179.0,Toa Payoh,Central Region,34951369.0,1.34036,103.87977
51,38.0,48.0,36.0,t,Shared room,1.0,1.0,92.0,357.0,Kallang,Central Region,9716208.0,1.31166,103.85976
52,529.0,420.0,30.0,f,Entire home/apt,2.0,3.0,0.0,363.0,Kallang,Central Region,53910434.0,1.300062789,103.8598944
53,100.0,93.0,0.0,f,Private room,1.0,1.0,0.0,178.0,Bukit Timah,Central Region,27041512.0,1.3338,103.79077
54,200.0,227.0,0.0,f,Entire home/apt,3.0,3.0,0.0,238.0,Novena,Central Region,43313632.0,1.31664,103.84124
55,376.0,202.0,100.0,f,Hotel room,1.0,1.0,7.0,352.0,Outram,Central Region,30385453.0,1.28299,103.84312
56,65.0,97.0,65.0,f,Private room,1.0,1.0,24.0,0.0,Queenstown,Central Region,15428715.0,1.27762,103.78745
57,132.0,104.0,65.0,t,Private room,1.0,2.0,3.0,164.0,Rochor,Central Region,45131086.0,1.30096,103.85055
58,150.0,338.0,0.0,f,Entire home/apt,3.0,3.0,0.0,365.0,Bukit Batok,West Region,43142264.0,1.3529,103.75964
59,50.0,103.0,100.0,f,Private room,1.0,1.0,2.0,0.0,Rochor,Central Region,35048987.0,1.30113,103.8534
60,90.0,91.0,96.0,f,Private room,1.0,1.0,74.0,62.0,Tanglin,Central Region,12687038.0,1.29584,103.83024
61,15.0,73.0,0.0,f,Shared room,1.0,1.0,1.0,277.0,Bukit Timah,Central Region,42106562.0,1.32468,103.80998
62,30.0,62.0,100.0,f,Private room,1.0,1.0,0.0,0.0,Geylang,Central Region,20068221.0,1.31498,103.88642
63,100.0,170.0,0.0,f,Entire home/apt,2.0,1.0,0.0,117.0,Pasir Ris,East Region,24500374.0,1.37814,103.9411
64,64.0,69.0,65.0,f,Private room,1.0,1.0,2.0,0.0,Geylang,Central Region,31214273.0,1.30991,103.88348
65,360.0,358.0,31.0,f,Entire home/apt,3.0,3.0,2.0,356.0,Clementi,West Region,37334803.0,1.31259,103.75838
66,110.0,134.0,89.0,t,Entire home/apt,1.0,1.0,0.0,27.0,Bukit Merah,Central Region,24940113.0,1.28953,103.81936
67,29.0,59.0,33.0,f,Shared room,1.0,16.0,9.0,328.0,Kallang,Central Region,12365867.0,1.31005,103.85829
68,180.0,95.0,0.0,f,Private room,1.0,1.0,0.0,0.0,Toa Payoh,Central Region,20547412.0,1.34156,103.84194
69,142.0,177.0,24.0,f,Entire home/apt,1.0,1.0,0.0,349.0,Novena,Central Region,45537787.0,1.32372,103.85296
70,537.0,358.0,91.0,t,Entire home/apt,4.0,4.0,66.0,4.0,Kallang,Central Region,33112617.0,1.3227,103.86396
71,150.0,70.0,65.0,f,Private room,1.0,1.0,1.0,0.0,Bukit Batok,West Region,16398174.0,1.35197,103.76697
72,484.0,482.0,30.0,f,Entire home/apt,3.0,3.0,1.0,364.0,Queenstown,Central Region,40789842.0,1.30124,103.80098
73,630.0,554.0,30.0,f,Entire home/apt,3.0,4.0,5.0,364.0,Singapore River,Central Region,26791029.0,1.29129,103.84233
74,85.0,143.0,4.0,t,Entire home/apt,0.0,1.0,3.0,364.0,Kallang,Central Region,5634851.0,1.31486,103.85689
75,90.0,135.0,84.0,t,Entire home/apt,0.0,1.0,6.0,365.0,Outram,Central Region,21314479.0,1.28206,103.84549
76,163.0,249.0,24.0,f,Entire home/apt,2.0,2.0,5.0,346.0,Novena,Central Region,43954242.0,1.32407,103.85362
77,140.0,135.0,89.0,t,Entire home/apt,1.0,1.0,0.0,0.0,Downtown Core,Central Region,30164832.0,1.27531,103.84366
78,190.0,176.0,20.0,f,Entire home/apt,1.0,1.0,5.0,362.0,Geylang,Central Region,13049120.0,1.31846,103.89153
79,163.0,111.0,0.0,f,Private room,1.0,1.0,0.0,365.0,Rochor,Central Region,642660.0,1.30096,103.85206
80,348.0,444.0,80.0,f,Entire home/apt,2.0,3.0,0.0,354.0,Queenstown,Central Region,43480862.0,1.29551,103.80459
81,178.0,450.0,0.0,f,Entire home/apt,2.0,4.0,0.0,178.0,Rochor,Central Region,35030220.0,1.30715,103.84713
82,151.0,162.0,89.0,t,Entire home/apt,2.0,2.0,0.0,242.0,Bishan,Central Region,49990549.0,1.35385,103.8511
83,250.0,76.0,65.0,f,Private room,1.0,2.0,54.0,365.0,Jurong West,West Region,5540894.0,1.35095,103.70536
84,56.0,55.0,0.0,f,Shared room,1.0,4.0,2.0,0.0,Kallang,Central Region,37619286.0,1.31656,103.85981
85,164.0,155.0,96.0,t,Entire home/apt,1.0,1.0,57.0,0.0,Kallang,Central Region,21854678.0,1.29951,103.88525
86,91.0,95.0,95.0,f,Private room,1.0,1.0,0.0,191.0,River Valley,Central Region,50212778.0,1.29614,103.8387
87,49.0,59.0,81.0,f,Private room,1.0,1.0,4.0,0.0,Kallang,Central Region,17626886.0,1.3095,103.86144
88,295.0,80.0,100.0,t,Private room,1.0,1.0,6.0,347.0,Bukit Merah,Central Region,39338786.0,1.27536,103.83988
89,100.0,92.0,84.0,t,Private room,1.0,1.0,6.0,328.0,Bedok,East Region,8113893.0,1.31696,103.91394
90,27.0,49.0,94.0,t,Private room,1.0,1.0,21.0,304.0,Woodlands,North Region,36212391.0,1.42958,103.78015
91,67.0,143.0,96.0,f,Hotel room,1.0,1.0,16.0,145.0,Singapore River,Central Region,35885309.0,1.28809,103.84895
92,80.0,84.0,70.0,t,Entire home/apt,1.0,1.0,61.0,112.0,Geylang,Central Region,2838555.0,1.31403,103.88604
93,80.0,102.0,41.0,f,Private room,1.0,1.0,0.0,364.0,Novena,Central Region,44562055.0,1.3254,103.84367
94,64.0,65.0,65.0,f,Private room,1.0,1.0,49.0,0.0,Geylang,Central Region,4656316.0,1.31102,103.88332
95,72.0,81.0,84.0,f,Entire home/apt,1.0,1.0,92.0,81.0,Geylang,Central Region,13418425.0,1.31307,103.88768
96,230.0,227.0,71.0,f,Entire home/apt,1.0,1.0,0.0,363.0,Novena,Central Region,21792881.0,1.31664,103.84282
97,60.0,63.0,65.0,f,Private room,1.0,1.0,1.0,234.0,Jurong East,West Region,19856273.0,1.32296,103.73815
98,224.0,112.0,67.0,f,Private room,1.0,1.0,0.0,365.0,Bedok,East Region,53927825.0,1.31647171,103.9352713
99,179.0,181.0,65.0,f,Private room,2.0,3.0,20.0,365.0,Tampines,East Region,71609.0,1.34537,103.95887
100,274.0,444.0,41.0,f,Entire home/apt,3.0,3.0,0.0,364.0,Novena,Central Region,53370046.0,1.32629,103.84921
101,192.0,193.0,84.0,t,Private room,0.0,1.0,1.0,352.0,Singapore River,Central Region,51931632.0,1.28771,103.8481
102,134.0,67.0,0.0,f,Private room,1.0,2.0,1.0,88.0,Woodlands,North Region,31357872.0,1.42768,103.77561
103,68.0,55.0,65.0,f,Shared room,1.0,1.0,1.0,0.0,Choa Chu Kang,West Region,21037930.0,1.37776,103.73604
104,120.0,105.0,65.0,f,Private room,1.0,1.0,2.0,0.0,Rochor,Central Region,6716844.0,1.30205,103.85804
105,88.0,98.0,100.0,f,Private room,1.0,1.0,12.0,357.0,Outram,Central Region,34454047.0,1.28534,103.84224
106,410.0,344.0,0.0,f,Entire home/apt,2.0,3.0,0.0,365.0,Bukit Merah,Central Region,38498535.0,1.28302,103.83199
107,198.0,218.0,7.0,f,Entire home/apt,2.0,2.0,0.0,365.0,Kallang,Central Region,41483991.0,1.32735,103.86591
108,129.0,95.0,0.0,t,Private room,1.0,3.0,266.0,55.0,Novena,Central Region,5493930.0,1.3174,103.84796
109,176.0,175.0,71.0,f,Entire home/apt,0.0,1.0,0.0,327.0,Queenstown,Central Region,51003694.0,1.28257,103.78404
110,350.0,277.0,65.0,f,Entire home/apt,2.0,2.0,27.0,358.0,Bukit Merah,Central Region,21370642.0,1.28455,103.83142
111,143.0,144.0,89.0,t,Entire home/apt,2.0,0.0,0.0,95.0,Bishan,Central Region,46058773.0,1.35409,103.85006
112,74.0,84.0,0.0,f,Private room,1.0,1.0,0.0,358.0,Toa Payoh,Central Region,22133845.0,1.33195,103.87706
113,95.0,98.0,0.0,f,Private room,1.0,1.0,0.0,365.0,Downtown Core,Central Region,26143135.0,1.28024,103.8516
114,43.0,63.0,84.0,t,Private room,1.0,2.0,89.0,144.0,Geylang,Central Region,24571017.0,1.31534,103.89967
115,100.0,163.0,0.0,f,Entire home/apt,1.0,1.0,0.0,365.0,Kallang,Central Region,11442336.0,1.32092,103.86291
116,159.0,94.0,93.0,t,Private room,1.0,3.0,103.0,44.0,Outram,Central Region,28747912.0,1.28641,103.84419
117,110.0,132.0,89.0,t,Entire home/apt,0.0,1.0,0.0,0.0,Toa Payoh,Central Region,32818697.0,1.33037,103.86625
118,70.0,94.0,84.0,f,Entire home/apt,1.0,1.0,1.0,54.0,Geylang,Central Region,48860282.0,1.31515,103.88632
119,179.0,85.0,90.0,f,Hotel room,1.0,1.0,41.0,0.0,Outram,Central Region,26309079.0,1.2817,103.84554
120,90.0,79.0,91.0,t,Private room,1.0,1.0,32.0,254.0,Serangoon,North-East Region,16370834.0,1.38703,103.87264
121,616.0,421.0,100.0,t,Entire home/apt,2.0,3.0,19.0,39.0,Singapore River,Central Region,19369423.0,1.28726,103.84425
122,208.0,200.0,30.0,f,Entire home/apt,2.0,2.0,0.0,183.0,Newton,Central Region,43537846.0,1.30858,103.82917
123,128.0,102.0,60.0,f,Private room,1.0,0.0,0.0,365.0,Novena,Central Region,43506850.0,1.3234,103.85283
124,45.0,59.0,73.0,t,Private room,1.0,1.0,79.0,351.0,Geylang,Central Region,22114845.0,1.31222,103.88308
125,209.0,242.0,30.0,f,Entire home/apt,2.0,2.0,0.0,364.0,Downtown Core,Central Region,52312464.0,1.27325,103.84731
126,228.0,169.0,63.0,t,Entire home/apt,0.0,1.0,3.0,357.0,Bukit Merah,Central Region,5446857.0,1.27626,103.84073
127,140.0,94.0,84.0,t,Private room,1.0,1.0,2.0,329.0,Bedok,East Region,43493044.0,1.32366,103.91548
128,65.0,214.0,65.0,f,Entire home/apt,2.0,3.0,5.0,22.0,Pasir Ris,East Region,13692568.0,1.35361,103.96703
129,360.0,198.0,0.0,f,Entire home/apt,2.0,2.0,0.0,180.0,Novena,Central Region,53835433.0,1.32549507,103.8474657
130,132.0,172.0,99.0,f,Entire home/apt,0.0,1.0,0.0,275.0,River Valley,Central Region,53751109.0,1.296347572,103.8385043
131,65.0,68.0,29.0,f,Private room,1.0,1.0,4.0,364.0,Jurong West,West Region,31687465.0,1.34654,103.72224
132,84.0,98.0,0.0,f,Private room,1.0,1.0,0.0,365.0,Downtown Core,Central Region,29557949.0,1.28144,103.85372
133,89.0,97.0,65.0,f,Private room,1.0,1.0,10.0,362.0,Tampines,East Region,3304326.0,1.34798,103.9617
134,600.0,107.0,0.0,f,Shared room,1.0,2.0,0.0,365.0,Pasir Ris,East Region,37825175.0,1.36856,103.94425
135,67.0,84.0,70.0,t,Entire home/apt,1.0,1.0,62.0,146.0,Geylang,Central Region,4561484.0,1.31382,103.88587
136,60.0,99.0,0.0,f,Private room,1.0,1.0,0.0,90.0,Tampines,East Region,52301070.0,1.34537,103.95973
137,110.0,129.0,89.0,t,Entire home/apt,0.0,0.0,2.0,0.0,Bukit Merah,Central Region,47912268.0,1.28494,103.8337
138,60.0,56.0,89.0,f,Private room,1.0,1.0,5.0,359.0,Yishun,North Region,42545850.0,1.41863,103.84743
139,100.0,80.0,0.0,f,Private room,1.0,1.0,0.0,87.0,Jurong West,West Region,42866383.0,1.34047,103.70605
140,42.0,29.0,38.0,f,Hotel room,1.0,16.0,34.0,0.0,Kallang,Central Region,10041012.0,1.31114,103.86054
141,53.0,104.0,0.0,f,Private room,1.0,1.0,0.0,71.0,River Valley,Central Region,46505181.0,1.29613,103.83926
142,50.0,102.0,0.0,f,Private room,1.0,1.0,0.0,364.0,Novena,Central Region,10708117.0,1.32334,103.85306
143,286.0,263.0,99.0,t,Entire home/apt,2.0,2.0,0.0,46.0,Rochor,Central Region,32623479.0,1.29902,103.85153
144,883.0,360.0,100.0,t,Entire home/apt,2.0,2.0,6.0,365.0,Orchard,Central Region,22990457.0,1.3006,103.84177
145,151.0,153.0,89.0,t,Entire home/apt,2.0,2.0,2.0,0.0,Bishan,Central Region,32198860.0,1.35269,103.84982
146,260.0,230.0,41.0,f,Entire home/apt,0.0,1.0,0.0,363.0,Novena,Central Region,52663333.0,1.32013,103.85287
147,241.0,135.0,99.0,f,Private room,1.0,2.0,14.0,360.0,Downtown Core,Central Region,42081657.0,1.29656,103.85775
148,85.0,79.0,41.0,f,Private room,1.0,1.0,0.0,364.0,Kallang,Central Region,45134515.0,1.31042,103.86171
149,428.0,462.0,80.0,f,Entire home/apt,3.0,7.0,0.0,363.0,Novena,Central Region,43143057.0,1.3178,103.84357
150,125.0,140.0,71.0,f,Entire home/apt,1.0,1.0,20.0,328.0,Bukit Merah,Central Region,40904017.0,1.27484,103.83239
151,350.0,425.0,57.0,f,Entire home/apt,2.0,3.0,0.0,363.0,Novena,Central Region,43057362.0,1.3172,103.8439
152,311.0,320.0,71.0,f,Entire home/apt,3.0,3.0,3.0,332.0,Clementi,West Region,19832956.0,1.30906,103.76205
153,265.0,285.0,41.0,f,Entire home/apt,1.0,1.0,0.0,364.0,River Valley,Central Region,45778518.0,1.296,103.83673
154,180.0,121.0,88.0,t,Private room,1.0,2.0,0.0,18.0,Bedok,East Region,26093121.0,1.32358,103.91458
155,119.0,121.0,100.0,f,Private room,2.0,2.0,1.0,177.0,Bedok,East Region,21073678.0,1.30396,103.92743
156,108.0,109.0,100.0,f,Private room,1.0,1.0,6.0,364.0,Sembawang,North Region,8256942.0,1.44162,103.82343
157,798.0,403.0,0.0,f,Entire home/apt,3.0,4.0,0.0,312.0,River Valley,Central Region,46475535.0,1.29191,103.84025
158,255.0,367.0,41.0,f,Entire home/apt,3.0,3.0,0.0,364.0,Jurong East,West Region,51441847.0,1.33585,103.74603
159,182.0,245.0,31.0,f,Entire home/apt,2.0,2.0,0.0,364.0,Downtown Core,Central Region,45107551.0,1.2738,103.84713
160,160.0,178.0,100.0,t,Entire home/apt,1.0,1.0,41.0,0.0,Kallang,Central Region,21804950.0,1.29951,103.88525
161,109.0,99.0,0.0,f,Private room,1.0,1.0,0.0,364.0,Serangoon,North-East Region,16213361.0,1.35641,103.86726
162,259.0,102.0,0.0,f,Private room,1.0,1.0,0.0,10.0,Downtown Core,Central Region,53802906.0,1.30127886,103.856969
163,132.0,130.0,89.0,t,Entire home/apt,0.0,1.0,0.0,55.0,Downtown Core,Central Region,36427750.0,1.27553,103.84522
164,82.0,79.0,100.0,f,Shared room,1.0,1.0,0.0,343.0,Rochor,Central Region,28998042.0,1.30181,103.85954
165,198.0,213.0,7.0,f,Entire home/apt,3.0,4.0,1.0,178.0,Geylang,Central Region,41326499.0,1.31185,103.87651
166,155.0,210.0,99.0,t,Entire home/apt,1.0,1.0,0.0,77.0,Downtown Core,Central Region,50823263.0,1.29692,103.85279
167,89.0,98.0,92.0,t,Private room,1.0,1.0,5.0,25.0,Queenstown,Central Region,39077406.0,1.30447,103.78502
168,113.0,128.0,89.0,t,Entire home/apt,1.0,1.0,0.0,0.0,Jurong East,West Region,34188337.0,1.33527,103.7428
169,78.0,111.0,0.0,f,Private room,1.0,1.0,0.0,363.0,Bedok,East Region,5406502.0,1.31279,103.93821
170,74.0,66.0,65.0,f,Private room,1.0,1.0,22.0,0.0,Geylang,Central Region,7830012.0,1.30976,103.88201
171,160.0,247.0,31.0,f,Entire home/apt,1.0,1.0,0.0,357.0,Queenstown,Central Region,43706347.0,1.29687,103.80467
172,28.0,106.0,65.0,f,Private room,1.0,1.0,1.0,365.0,Sembawang,North Region,15775531.0,1.45152,103.81413
173,198.0,202.0,7.0,f,Entire home/apt,3.0,1.0,1.0,168.0,Geylang,Central Region,41328031.0,1.31166,103.87739
174,538.0,246.0,100.0,t,Entire home/apt,1.0,1.0,2.0,343.0,Orchard,Central Region,22912035.0,1.30243,103.84007
175,382.0,202.0,0.0,f,Entire home/apt,1.0,1.0,0.0,357.0,Rochor,Central Region,42123951.0,1.30026,103.84954
176,251.0,228.0,100.0,t,Entire home/apt,0.0,1.0,20.0,359.0,Novena,Central Region,47295315.0,1.31889,103.84879
177,290.0,78.0,0.0,f,Private room,0.0,2.0,0.0,0.0,Bukit Merah,Central Region,23965690.0,1.28706,103.80514
178,29.0,86.0,65.0,f,Hotel room,1.0,1.0,7.0,0.0,Outram,Central Region,24511491.0,1.28356,103.84459
179,80.0,98.0,0.0,f,Private room,1.0,1.0,0.0,365.0,Downtown Core,Central Region,21061607.0,1.28525,103.8529
180,65.0,81.0,84.0,f,Entire home/apt,0.0,1.0,53.0,81.0,Geylang,Central Region,20815980.0,1.31316,103.88606
181,195.0,150.0,65.0,f,Entire home/apt,1.0,2.0,29.0,180.0,Downtown Core,Central Region,19801615.0,1.27448,103.84531
182,128.0,85.0,0.0,f,Private room,1.0,1.0,0.0,177.0,Sembawang,North Region,4514543.0,1.45323,103.81729
