,Actual Price,Predicted Price,new_host_acceptance_rate,host_is_superhost,room_type,bedrooms,beds,number_of_reviews,availability_365,neighbourhood_cleansed,neighbourhood_group_cleansed,id,latitude,longitude
550,70.0,104.0,4.0,t,Entire home/apt,0.0,1.0,12.0,336.0,Kallang,Central Region,5253599.0,1.3171,103.85742
551,89.0,88.0,97.0,f,Private room,1.0,1.0,66.0,354.0,Bukit Timah,Central Region,7733844.0,1.31621,103.78059
552,155.0,111.0,13.0,f,Private room,1.0,1.0,0.0,181.0,Rochor,Central Region,37982840.0,1.30422,103.85366
553,70.0,81.0,84.0,f,Entire home/apt,1.0,1.0,83.0,90.0,Geylang,Central Region,7662310.0,1.31507,103.88751
554,180.0,450.0,65.0,f,Entire home/apt,3.0,4.0,190.0,358.0,Geylang,Central Region,8200542.0,1.31334,103.89381
555,119.0,257.0,100.0,f,Private room,0.0,0.0,2.0,365.0,Ang Mo Kio,North-East Region,39218665.0,1.38552,103.84269
556,199.0,111.0,77.0,f,Private room,1.0,4.0,0.0,364.0,Queenstown,Central Region,41889066.0,1.2823,103.78702
557,328.0,248.0,23.0,f,Entire home/apt,2.0,1.0,23.0,25.0,Downtown Core,Central Region,26217724.0,1.28033,103.84893
558,49.0,58.0,97.0,f,Private room,1.0,1.0,3.0,0.0,Kallang,Central Region,41323209.0,1.31006,103.86192
559,155.0,191.0,31.0,f,Entire home/apt,1.0,1.0,0.0,265.0,Queenstown,Central Region,42464820.0,1.29535,103.80473
560,59.0,54.0,36.0,t,Shared room,1.0,2.0,4.0,344.0,Kallang,Central Region,9738917.0,1.31324,103.85954
561,59.0,84.0,81.0,f,Private room,1.0,1.0,2.0,329.0,Outram,Central Region,22590845.0,1.28379,103.84375
562,161.0,155.0,25.0,f,Entire home/apt,1.0,1.0,0.0,185.0,Queenstown,Central Region,53725914.0,1.303499466,103.7889113
563,106.0,142.0,65.0,t,Entire home/apt,1.0,1.0,5.0,178.0,Kallang,Central Region,4441346.0,1.29997,103.88536
564,149.0,99.0,0.0,f,Shared room,1.0,4.0,0.0,133.0,Rochor,Central Region,44713582.0,1.30671,103.85633
565,46.0,55.0,96.0,f,Private room,1.0,1.0,1.0,328.0,Kallang,Central Region,30543386.0,1.30887,103.86335
566,118.0,732.0,100.0,f,Private room,0.0,1.0,0.0,365.0,Downtown Core,Central Region,50255816.0,1.28237,103.85227
567,66.0,84.0,0.0,f,Private room,1.0,1.0,165.0,330.0,Newton,Central Region,369145.0,1.31129,103.83788
568,51.0,51.0,0.0,f,Shared room,1.0,10.0,8.0,328.0,Rochor,Central Region,34236667.0,1.3055,103.85357
569,124.0,260.0,0.0,f,Entire home/apt,2.0,5.0,0.0,359.0,Bedok,East Region,50734362.0,1.32162,103.92719
570,39.0,56.0,97.0,f,Private room,1.0,1.0,0.0,328.0,Geylang,Central Region,34909010.0,1.3147,103.88163
571,79.0,81.0,0.0,f,Shared room,1.0,1.0,26.0,328.0,Downtown Core,Central Region,9055103.0,1.28775,103.85017
572,550.0,518.0,41.0,f,Entire home/apt,2.0,3.0,1.0,364.0,Singapore River,Central Region,39406409.0,1.28772,103.844
573,688.0,278.0,64.0,f,Entire home/apt,3.0,3.0,4.0,173.0,Newton,Central Region,38889119.0,1.30495,103.83528
574,415.0,326.0,100.0,f,Entire home/apt,2.0,3.0,0.0,320.0,Rochor,Central Region,42555640.0,1.3014,103.85001
575,140.0,87.0,0.0,f,Private room,1.0,1.0,0.0,90.0,Sengkang,North-East Region,35216924.0,1.37999,103.9
576,175.0,150.0,0.0,f,Entire home/apt,1.0,1.0,8.0,84.0,Bukit Timah,Central Region,4021128.0,1.3205,103.79424
577,75.0,79.0,65.0,f,Private room,1.0,1.0,13.0,85.0,Bedok,East Region,31095224.0,1.32076,103.91427
578,49.0,58.0,91.0,t,Private room,1.0,1.0,3.0,0.0,Kallang,Central Region,38935611.0,1.3119,103.86136
579,496.0,373.0,91.0,t,Entire home/apt,2.0,3.0,10.0,141.0,Orchard,Central Region,20096441.0,1.3022,103.83398
580,110.0,81.0,0.0,f,Private room,1.0,1.0,0.0,91.0,Kallang,Central Region,31807637.0,1.31158,103.85827
581,80.0,103.0,0.0,f,Shared room,1.0,1.0,0.0,365.0,Pasir Ris,East Region,15430456.0,1.35563,103.96517
582,165.0,155.0,100.0,t,Entire home/apt,1.0,2.0,45.0,317.0,Rochor,Central Region,34526007.0,1.3111,103.85401
583,200.0,197.0,0.0,f,Entire home/apt,2.0,2.0,0.0,178.0,Newton,Central Region,36490863.0,1.30751,103.83773
584,145.0,96.0,50.0,f,Private room,1.0,7.0,15.0,116.0,Kallang,Central Region,9268680.0,1.31106,103.87212
585,738.0,255.0,100.0,f,Entire home/apt,1.0,1.0,0.0,226.0,Kallang,Central Region,39119415.0,1.29914,103.86103
586,250.0,319.0,31.0,f,Entire home/apt,2.0,2.0,3.0,363.0,Queenstown,Central Region,34052336.0,1.29191,103.80647
587,49.0,55.0,96.0,f,Private room,1.0,1.0,1.0,333.0,Kallang,Central Region,42190445.0,1.31161,103.86259
588,425.0,424.0,30.0,f,Entire home/apt,3.0,4.0,0.0,364.0,Clementi,West Region,40856084.0,1.30262,103.76654
589,90.0,120.0,50.0,f,Private room,3.0,2.0,0.0,329.0,Rochor,Central Region,24787313.0,1.30957,103.85143
590,176.0,199.0,31.0,f,Entire home/apt,1.0,2.0,0.0,364.0,Geylang,Central Region,43795151.0,1.32005,103.88083
591,50.0,79.0,100.0,f,Shared room,1.0,1.0,0.0,328.0,Rochor,Central Region,46754912.0,1.3077,103.85037
592,111.0,150.0,91.0,f,Hotel room,1.0,1.0,36.0,115.0,Outram,Central Region,34071837.0,1.28152,103.84492
593,165.0,97.0,91.0,f,Private room,1.0,1.0,0.0,359.0,Outram,Central Region,48743492.0,1.28207,103.84271
594,228.0,193.0,7.0,f,Entire home/apt,2.0,2.0,0.0,181.0,Novena,Central Region,40907051.0,1.32146,103.85283
595,48.0,87.0,100.0,f,Shared room,1.0,3.0,50.0,0.0,Yishun,North Region,27513348.0,1.41707,103.84219
596,122.0,129.0,89.0,t,Entire home/apt,0.0,1.0,1.0,136.0,Downtown Core,Central Region,30354713.0,1.27485,103.84718
597,49.0,55.0,91.0,t,Private room,1.0,1.0,2.0,333.0,Kallang,Central Region,39488084.0,1.30973,103.86054
598,128.0,184.0,0.0,t,Entire home/apt,1.0,6.0,9.0,44.0,Bedok,East Region,4586160.0,1.31395,103.93474
599,185.0,205.0,30.0,f,Entire home/apt,2.0,2.0,0.0,261.0,Bukit Timah,Central Region,42677059.0,1.32149,103.81035
600,78.0,134.0,100.0,f,Private room,0.0,1.0,1.0,87.0,Hougang,North-East Region,32351804.0,1.37461,103.9027
601,64.0,65.0,65.0,f,Private room,1.0,1.0,210.0,0.0,Geylang,Central Region,4360902.0,1.31161,103.88124
602,260.0,237.0,30.0,f,Entire home/apt,1.0,1.0,0.0,364.0,Marine Parade,Central Region,53884012.0,1.300166103,103.8860043
603,175.0,195.0,31.0,f,Entire home/apt,1.0,1.0,0.0,364.0,Bukit Merah,Central Region,35477254.0,1.28549,103.83389
604,88.0,108.0,80.0,t,Private room,1.0,0.0,1.0,326.0,Downtown Core,Central Region,48098802.0,1.28172,103.85342
605,152.0,106.0,0.0,f,Private room,1.0,1.0,0.0,90.0,Novena,Central Region,16225193.0,1.31246,103.8406
606,1123.0,203.0,6.0,f,Entire home/apt,1.0,1.0,0.0,364.0,Kallang,Central Region,29545454.0,1.31305,103.85361
607,148.0,84.0,40.0,t,Private room,1.0,1.0,6.0,360.0,Bukit Timah,Central Region,26849028.0,1.3128,103.79646
608,138.0,135.0,89.0,t,Entire home/apt,1.0,1.0,2.0,126.0,Downtown Core,Central Region,32194580.0,1.2734,103.8442
609,100.0,79.0,0.0,f,Private room,1.0,1.0,0.0,0.0,Jurong West,West Region,13540021.0,1.33906,103.70071
610,290.0,146.0,50.0,f,Entire home/apt,1.0,5.0,41.0,179.0,Geylang,Central Region,32320934.0,1.31026,103.8822
611,290.0,204.0,100.0,t,Entire home/apt,1.0,1.0,15.0,94.0,Tanglin,Central Region,34727793.0,1.316709392,103.8261482
612,96.0,127.0,89.0,t,Entire home/apt,0.0,1.0,3.0,334.0,Kallang,Central Region,36855460.0,1.30286,103.86332
613,455.0,412.0,31.0,f,Entire home/apt,4.0,4.0,0.0,364.0,Clementi,West Region,40605925.0,1.31094,103.76303
614,189.0,180.0,89.0,t,Entire home/apt,2.0,2.0,2.0,79.0,Downtown Core,Central Region,30165301.0,1.27492,103.84396
615,210.0,513.0,41.0,f,Entire home/apt,2.0,3.0,0.0,364.0,Orchard,Central Region,43709414.0,1.30011,103.83613
616,443.0,205.0,65.0,f,Hotel room,1.0,1.0,2.0,359.0,Outram,Central Region,29525240.0,1.28412,103.84396
617,340.0,57.0,65.0,f,Shared room,1.0,4.0,1.0,0.0,Geylang,Central Region,28405561.0,1.31601,103.8877
618,49.0,55.0,96.0,f,Private room,1.0,1.0,1.0,328.0,Kallang,Central Region,41304318.0,1.31141,103.85998
619,290.0,191.0,41.0,f,Entire home/apt,1.0,1.0,0.0,350.0,Bukit Merah,Central Region,33622349.0,1.28983,103.8323
620,155.0,195.0,41.0,f,Entire home/apt,1.0,1.0,0.0,364.0,Bukit Merah,Central Region,42463836.0,1.28617,103.83354
621,115.0,624.0,0.0,f,Entire home/apt,2.0,2.0,0.0,0.0,Tampines,East Region,25310826.0,1.34896,103.92735
622,401.0,356.0,100.0,f,Entire home/apt,3.0,4.0,0.0,0.0,Hougang,North-East Region,46108799.0,1.37475,103.88005
623,55.0,113.0,0.0,f,Private room,1.0,1.0,0.0,358.0,Bedok,East Region,44560557.0,1.31293,103.91928
624,51.0,82.0,0.0,f,Shared room,1.0,1.0,23.0,328.0,Downtown Core,Central Region,9054629.0,1.28535,103.85062
625,150.0,93.0,84.0,t,Private room,1.0,1.0,1.0,270.0,Bedok,East Region,43359087.0,1.32339,103.91321
626,200.0,257.0,31.0,f,Entire home/apt,2.0,2.0,0.0,364.0,Bukit Merah,Central Region,43684578.0,1.27341,103.80812
627,368.0,167.0,0.0,f,Entire home/apt,2.0,2.0,1.0,88.0,Geylang,Central Region,29224499.0,1.31495,103.88898
628,94.0,129.0,89.0,t,Entire home/apt,1.0,1.0,1.0,0.0,Kallang,Central Region,37789401.0,1.31227,103.85819
629,60.0,88.0,22.0,f,Private room,1.0,1.0,10.0,256.0,Novena,Central Region,9828451.0,1.31656,103.83964
630,140.0,168.0,0.0,f,Entire home/apt,1.0,1.0,0.0,365.0,Orchard,Central Region,26286378.0,1.3004,103.83795
631,92.0,94.0,100.0,f,Private room,1.0,1.0,0.0,0.0,Bedok,East Region,17716164.0,1.32141,103.92161
632,155.0,171.0,99.0,t,Entire home/apt,1.0,1.0,9.0,2.0,Rochor,Central Region,21015977.0,1.29806,103.85257
633,49.0,143.0,96.0,f,Hotel room,1.0,1.0,16.0,138.0,Singapore River,Central Region,35082329.0,1.28897,103.848
634,69.0,95.0,97.0,f,Private room,1.0,1.0,1.0,359.0,Outram,Central Region,37945388.0,1.2842,103.84255
635,620.0,470.0,30.0,f,Entire home/apt,3.0,4.0,1.0,354.0,Newton,Central Region,36252767.0,1.31034,103.83846
636,75.0,79.0,65.0,f,Private room,1.0,1.0,19.0,85.0,Bedok,East Region,23438702.0,1.32098,103.91452
637,80.0,130.0,25.0,f,Entire home/apt,0.0,1.0,0.0,228.0,Marine Parade,Central Region,51738553.0,1.30291,103.89544
638,145.0,97.0,13.0,f,Private room,1.0,1.0,8.0,359.0,Museum,Central Region,24763675.0,1.29615,103.8513
639,69.0,95.0,97.0,f,Private room,1.0,1.0,1.0,357.0,Outram,Central Region,24635669.0,1.28347,103.84166
640,90.0,70.0,0.0,f,Private room,1.0,1.0,0.0,0.0,Woodlands,North Region,25468316.0,1.44458,103.79321
641,368.0,273.0,100.0,f,Entire home/apt,1.0,2.0,0.0,359.0,Novena,Central Region,46266507.0,1.32017,103.85177
642,460.0,222.0,100.0,f,Entire home/apt,2.0,3.0,0.0,0.0,Hougang,North-East Region,46057282.0,1.37691,103.8791
643,99.0,95.0,0.0,t,Private room,1.0,3.0,209.0,116.0,Novena,Central Region,5494971.0,1.31778,103.84769
644,280.0,102.0,65.0,f,Private room,1.0,1.0,3.0,179.0,Outram,Central Region,6890874.0,1.28389,103.84025
645,26.0,58.0,33.0,f,Shared room,1.0,16.0,39.0,328.0,Rochor,Central Region,12211392.0,1.31082,103.85366
646,300.0,127.0,50.0,f,Private room,1.0,16.0,7.0,116.0,Kallang,Central Region,9269981.0,1.31017,103.87419
647,74.0,83.0,84.0,f,Entire home/apt,1.0,1.0,14.0,69.0,Geylang,Central Region,24056026.0,1.31365,103.88611
648,110.0,195.0,0.0,f,Entire home/apt,0.0,2.0,0.0,358.0,Bedok,East Region,11007108.0,1.31222,103.91403
649,240.0,187.0,41.0,f,Entire home/apt,1.0,1.0,0.0,364.0,Bukit Timah,Central Region,44090296.0,1.33278,103.78869
650,37.0,78.0,0.0,f,Private room,1.0,0.0,0.0,0.0,Bukit Panjang,West Region,46111040.0,1.34882,103.77249
651,329.0,140.0,0.0,f,Private room,1.0,2.0,0.0,10.0,Downtown Core,Central Region,53819947.0,1.300809593,103.8570594
652,320.0,78.0,0.0,f,Private room,0.0,2.0,0.0,0.0,Bukit Merah,Central Region,24044750.0,1.26625,103.8196
653,163.0,74.0,9.0,f,Private room,1.0,0.0,2.0,88.0,Kallang,Central Region,41019742.0,1.3118,103.85934
654,500.0,102.0,0.0,f,Private room,1.0,1.0,0.0,365.0,Outram,Central Region,43705606.0,1.28231,103.8462
655,168.0,106.0,96.0,f,Private room,1.0,1.0,0.0,359.0,Rochor,Central Region,51005798.0,1.304,103.85238
656,170.0,255.0,30.0,f,Entire home/apt,1.0,1.0,0.0,364.0,Outram,Central Region,43121186.0,1.27585,103.84388
657,56.0,77.0,65.0,f,Private room,1.0,1.0,30.0,270.0,Bedok,East Region,31886652.0,1.31082,103.92463
658,180.0,100.0,60.0,f,Private room,1.0,1.0,1.0,365.0,Tanglin,Central Region,34243743.0,1.2951,103.82826
659,49.0,114.0,0.0,f,Private room,1.0,1.0,0.0,91.0,Marine Parade,Central Region,46516871.0,1.30638,103.90674
660,90.0,89.0,91.0,t,Private room,1.0,2.0,28.0,37.0,Serangoon,North-East Region,16966634.0,1.38565,103.87355
661,25.0,67.0,65.0,f,Private room,1.0,1.0,1.0,180.0,Jurong West,West Region,15965563.0,1.34679,103.69814
662,99.0,88.0,0.0,f,Private room,1.0,1.0,0.0,362.0,Hougang,North-East Region,19258336.0,1.37601,103.90101
663,60.0,76.0,36.0,t,Private room,1.0,1.0,4.0,336.0,Bukit Timah,Central Region,14435012.0,1.31284,103.79736
664,59.0,57.0,96.0,f,Private room,1.0,1.0,0.0,328.0,Kallang,Central Region,37367374.0,1.30899,103.86128
665,400.0,454.0,100.0,t,Entire home/apt,3.0,4.0,45.0,115.0,Tanglin,Central Region,1210268.0,1.31633,103.827194
666,180.0,195.0,30.0,f,Entire home/apt,1.0,1.0,0.0,364.0,Bukit Merah,Central Region,51512763.0,1.28916,103.83037
667,575.0,513.0,41.0,f,Entire home/apt,2.0,3.0,0.0,364.0,Orchard,Central Region,36013750.0,1.3022,103.83329
668,255.0,174.0,90.0,f,Entire home/apt,1.0,1.0,46.0,55.0,Outram,Central Region,24704585.0,1.28335,103.845
669,109.0,170.0,99.0,f,Entire home/apt,1.0,1.0,6.0,312.0,River Valley,Central Region,43404091.0,1.29477,103.83955
670,435.0,499.0,41.0,f,Entire home/apt,3.0,3.0,1.0,364.0,Queenstown,Central Region,20631082.0,1.30592,103.77984
671,83.0,85.0,70.0,t,Entire home/apt,1.0,1.0,31.0,86.0,Geylang,Central Region,6142390.0,1.31355,103.88715
672,349.0,249.0,91.0,t,Entire home/apt,2.0,2.0,46.0,154.0,Kallang,Central Region,33110734.0,1.32229,103.86607
673,302.0,278.0,30.0,f,Entire home/apt,1.0,1.0,0.0,364.0,Queenstown,Central Region,51515637.0,1.28048,103.78296
674,91.0,90.0,96.0,f,Private room,1.0,2.0,0.0,241.0,Outram,Central Region,51207880.0,1.28167,103.84339
675,224.0,380.0,0.0,f,Entire home/apt,2.0,2.0,3.0,228.0,Rochor,Central Region,5339318.0,1.30358,103.84575
676,70.0,115.0,0.0,f,Private room,1.0,1.0,0.0,0.0,Outram,Central Region,18479131.0,1.27554,103.84119
677,510.0,585.0,30.0,f,Entire home/apt,3.0,4.0,0.0,364.0,Orchard,Central Region,39406586.0,1.30818,103.83461
678,260.0,212.0,41.0,f,Entire home/apt,0.0,1.0,0.0,364.0,Marine Parade,Central Region,48191140.0,1.30056,103.88594
679,90.0,100.0,13.0,f,Private room,1.0,1.0,2.0,360.0,Novena,Central Region,37984524.0,1.32585,103.85087
680,600.0,277.0,41.0,f,Entire home/apt,1.0,1.0,0.0,364.0,Orchard,Central Region,53855956.0,1.300435508,103.8400917
681,290.0,285.0,41.0,f,Entire home/apt,1.0,1.0,0.0,364.0,River Valley,Central Region,35693228.0,1.29828,103.83866
682,147.0,210.0,24.0,f,Entire home/apt,1.0,2.0,5.0,360.0,Novena,Central Region,44080236.0,1.32251,103.85198
683,85.0,90.0,50.0,f,Private room,1.0,4.0,0.0,116.0,Kallang,Central Region,41159508.0,1.31042,103.87204
684,195.0,112.0,100.0,f,Private room,1.0,1.0,0.0,361.0,Bukit Merah,Central Region,53836629.0,1.285217503,103.833169
685,20.0,70.0,0.0,f,Private room,1.0,1.0,0.0,0.0,Woodlands,North Region,28616375.0,1.44115,103.77586
686,195.0,250.0,31.0,f,Entire home/apt,2.0,2.0,0.0,364.0,Kallang,Central Region,48192343.0,1.31219,103.85944
687,70.0,81.0,84.0,f,Entire home/apt,1.0,1.0,147.0,59.0,Geylang,Central Region,6099703.0,1.31471,103.88627
688,195.0,135.0,99.0,f,Private room,0.0,1.0,4.0,362.0,Kallang,Central Region,46424078.0,1.3134,103.86153
689,695.0,585.0,30.0,f,Entire home/apt,3.0,4.0,0.0,364.0,Singapore River,Central Region,43006410.0,1.29127,103.8458
690,55.0,84.0,97.0,f,Private room,1.0,1.0,3.0,330.0,Outram,Central Region,1261443.0,1.28458,103.84311
691,480.0,318.0,30.0,f,Entire home/apt,2.0,2.0,0.0,364.0,Newton,Central Region,53020768.0,1.30208,103.83939
692,950.0,115.0,0.0,f,Private room,1.0,1.0,0.0,0.0,Outram,Central Region,4013186.0,1.27795,103.84109
693,59.0,54.0,81.0,f,Private room,1.0,1.0,1.0,329.0,Geylang,Central Region,17123186.0,1.31522,103.882
694,68.0,98.0,100.0,f,Private room,2.0,2.0,59.0,270.0,Pasir Ris,East Region,13703898.0,1.37173,103.94855
695,49.0,58.0,97.0,f,Private room,1.0,1.0,4.0,0.0,Kallang,Central Region,39638066.0,1.30968,103.86086
696,81.0,98.0,36.0,t,Private room,1.0,1.0,0.0,364.0,Bukit Timah,Central Region,23318905.0,1.31084,103.79765
697,22.0,33.0,13.0,f,Hotel room,1.0,10.0,22.0,316.0,Kallang,Central Region,28794509.0,1.31154,103.87348
698,150.0,96.0,0.0,f,Private room,1.0,4.0,0.0,1.0,Kallang,Central Region,3179271.0,1.31029,103.86048
699,156.0,168.0,96.0,f,Private room,0.0,2.0,0.0,355.0,Downtown Core,Central Region,46384679.0,1.29749,103.85674
700,65.0,70.0,100.0,f,Shared room,1.0,4.0,44.0,261.0,Singapore River,Central Region,10001615.0,1.28819,103.84821
701,203.0,101.0,100.0,f,Private room,1.0,1.0,1.0,356.0,Serangoon,North-East Region,38305984.0,1.34595,103.87039
702,464.0,377.0,0.0,f,Entire home/apt,3.0,3.0,0.0,363.0,Novena,Central Region,53316636.0,1.31716,103.84506
703,100.0,102.0,41.0,f,Private room,1.0,1.0,0.0,364.0,Novena,Central Region,44580290.0,1.32722,103.84464
704,357.0,151.0,50.0,f,Entire home/apt,1.0,5.0,8.0,177.0,Geylang,Central Region,32245578.0,1.3104,103.88167
705,65.0,92.0,0.0,f,Private room,1.0,1.0,0.0,174.0,Geylang,Central Region,355955.0,1.31374,103.9019
706,72.0,83.0,84.0,f,Entire home/apt,1.0,1.0,16.0,90.0,Geylang,Central Region,35008965.0,1.31371,103.88629
707,157.0,248.0,100.0,f,Entire home/apt,2.0,3.0,148.0,263.0,Punggol,North-East Region,14245740.0,1.39178,103.91181
708,299.0,141.0,0.0,f,Entire home/apt,0.0,1.0,0.0,84.0,Clementi,West Region,40224580.0,1.31405,103.75954
709,610.0,556.0,41.0,f,Entire home/apt,3.0,4.0,1.0,364.0,River Valley,Central Region,36156663.0,1.29912,103.84106
710,450.0,474.0,80.0,f,Entire home/apt,3.0,3.0,0.0,363.0,Queenstown,Central Region,43490885.0,1.29716,103.80483
711,70.0,113.0,0.0,f,Private room,1.0,0.0,0.0,358.0,Bukit Merah,Central Region,43201822.0,1.27311,103.83601
712,89.0,106.0,67.0,f,Private room,1.0,1.0,1.0,365.0,Sembawang,North Region,20774607.0,1.4406,103.82203
713,28.0,31.0,100.0,f,Hotel room,1.0,13.0,17.0,300.0,Outram,Central Region,13274598.0,1.28379,103.84399
714,310.0,116.0,0.0,f,Shared room,1.0,2.0,0.0,0.0,Bukit Merah,Central Region,24044899.0,1.27121,103.84257
715,89.0,85.0,65.0,f,Shared room,1.0,1.0,3.0,55.0,Rochor,Central Region,8196359.0,1.30394,103.85108
716,2500.0,280.0,98.0,f,Entire home/apt,3.0,4.0,55.0,90.0,Bukit Merah,Central Region,20247516.0,1.2652,103.819
717,145.0,134.0,89.0,t,Entire home/apt,0.0,0.0,0.0,0.0,Novena,Central Region,47927646.0,1.31781,103.84861
718,100.0,101.0,9.0,f,Private room,0.0,1.0,0.0,67.0,Rochor,Central Region,51715174.0,1.30203,103.86176
719,265.0,211.0,41.0,f,Entire home/apt,1.0,1.0,0.0,326.0,River Valley,Central Region,52977792.0,1.29334,103.8396
720,24.0,31.0,38.0,f,Shared room,1.0,16.0,67.0,0.0,Kallang,Central Region,10030323.0,1.31114,103.86054
721,766.0,386.0,100.0,t,Entire home/apt,3.0,4.0,11.0,0.0,Outram,Central Region,19953933.0,1.28707,103.84243
722,40.0,91.0,0.0,f,Private room,1.0,1.0,0.0,30.0,Toa Payoh,Central Region,23613551.0,1.3387,103.85155
723,164.0,187.0,96.0,f,Hotel room,0.0,1.0,3.0,318.0,Singapore River,Central Region,23329869.0,1.28798,103.84902
724,35.0,95.0,40.0,f,Private room,1.0,1.0,7.0,0.0,Sengkang,North-East Region,41570615.0,1.38784,103.89001
725,33.0,68.0,50.0,f,Shared room,1.0,1.0,0.0,175.0,Kallang,Central Region,33029085.0,1.31397,103.86151
726,355.0,187.0,41.0,f,Entire home/apt,0.0,1.0,0.0,364.0,Downtown Core,Central Region,53103357.0,1.27743,103.84837
727,786.0,223.0,20.0,f,Entire home/apt,1.0,3.0,0.0,362.0,Orchard,Central Region,11220676.0,1.30081,103.83598
728,368.0,406.0,60.0,f,Entire home/apt,2.0,3.0,0.0,360.0,Novena,Central Region,43745260.0,1.31733,103.84377
729,227.0,181.0,30.0,f,Entire home/apt,1.0,0.0,0.0,364.0,Bukit Merah,Central Region,40313848.0,1.27228,103.83394
730,83.0,95.0,84.0,f,Entire home/apt,0.0,1.0,3.0,45.0,Outram,Central Region,46446227.0,1.28349,103.84562
731,220.0,183.0,31.0,f,Entire home/apt,1.0,2.0,0.0,35.0,Downtown Core,Central Region,38364769.0,1.29672,103.85431
732,144.0,131.0,89.0,t,Entire home/apt,1.0,1.0,7.0,0.0,Downtown Core,Central Region,23506068.0,1.27633,103.84515
733,140.0,232.0,31.0,f,Entire home/apt,1.0,1.0,0.0,358.0,Outram,Central Region,35185826.0,1.28318,103.84475
